Species	Day	ASV	log2FoldChange	lfcSE	pvalue	padj	ASV_count	count_per_group	Significance
Epibolus pulchripes	3 d	Seq_2045	-0.9544697686914911	1.448245284262455	0.7706696712565674	1	8	3	Fail
Epibolus pulchripes	3 d	Seq_2050	-3.371787719129699	1.786286568357181	0.7761744622279093	1	8	3	Fail
Epibolus pulchripes	3 d	Seq_2051	0.3135274921694723	1.0438577160126905	0.15929169554800954	0.3576315499268541	9	2	Fail
Epibolus pulchripes	3 d	Seq_2058	-0.4794329416206171	1.144966270550836	0.9364431731263914	Inf	7	1	Fail
Epibolus pulchripes	3 d	Seq_2060	0.0036488029407009508	0.987332341865635	0.7104421015246333	Inf	4	1	Fail
Epibolus pulchripes	3 d	Seq_2063	0.006511995796215665	0.8043961475037568	0.5131310276453048	0.8781404542535927	7	1	Fail
Epibolus pulchripes	3 d	Seq_2064	0.09847755114997732	0.988963688872248	0.3239030634757882	0.6127608774607534	5	2	Fail
Epibolus pulchripes	3 d	Seq_2067	0.16106894824565668	1.0255263738051636	0.5369372605209336	Inf	6	1	Fail
Epibolus pulchripes	3 d	Seq_207	3.642272358359645	1.0823969162803087	4.0196565779685913e-11	5.042047490191037e-10	6	2	Pass
Epibolus pulchripes	3 d	Seq_2078	0.3314460545172103	0.9418868215986972	0.17141744784066226	0.3773624823340698	7	3	Fail
Epibolus pulchripes	3 d	Seq_208	-0.2411015874991103	0.490579953680387	5.197511319819679e-5	3.9228835437686625e-4	11	3	Pass
Epibolus pulchripes	3 d	Seq_2081	0.47000970555052746	1.2067958277533628	0.04861205031540397	0.13230732562258535	2	2	Fail
Epibolus pulchripes	3 d	Seq_2085	0.6018814240069109	1.0335662018673428	0.05032335059240059	0.15794556572070284	10	3	Fail
Epibolus pulchripes	3 d	Seq_209	1.1196493310187203	0.7274967778548311	2.3879136858674842e-9	3.784843192099963e-8	12	3	Pass
Epibolus pulchripes	3 d	Seq_2090	-0.21640648219618033	1.033093679765649	0.7330829862111826	Inf	9	3	Fail
Epibolus pulchripes	3 d	Seq_2096	0.14405670017419747	0.9989485746075434	0.34337145906600486	0.6411823038222809	1	1	Fail
Epibolus pulchripes	3 d	Seq_2097	-0.41954985744918183	0.9459372559597817	0.6839628155324886	1	5	2	Fail
Epibolus pulchripes	3 d	Seq_2098	0.5185239568655405	1.1820153977391166	0.050911679646504386	0.15900495022602848	6	2	Fail
Epibolus pulchripes	3 d	Seq_2099	0.016344823161584355	0.9815980373253889	0.5499064812113691	Inf	3	1	Fail
Epibolus pulchripes	3 d	Seq_210	-0.6235972734445187	0.38709217482067976	0.7574428313625621	1	8	3	Fail
Epibolus pulchripes	3 d	Seq_2104	0.11518068759280312	0.5963498590038859	0.4088350384744345	0.735566344388899	3	1	Fail
Epibolus pulchripes	3 d	Seq_2105	0.09184163250355452	0.9916173844794195	0.45547878644310735	Inf	1	1	Fail
Epibolus pulchripes	3 d	Seq_2108	-0.5728162434340864	1.2215784597928432	0.7579031508552284	1	3	3	Fail
Epibolus pulchripes	3 d	Seq_2109	4.620352039171531	2.6229617714398508	0.005079576496224511	0.019803484042713128	3	2	Pass
Epibolus pulchripes	3 d	Seq_211	-0.4592039069941943	0.6527626120726534	0.02679119854187171	0.09596395409913369	12	3	Pass
Epibolus pulchripes	3 d	Seq_2116	-0.05570930601612578	0.9373738615829902	0.40563803137946947	0.7541774542363157	4	3	Fail
Epibolus pulchripes	3 d	Seq_212	1.304656046720384	1.2183407787894844	0.03069403452694515	0.09035947919411913	9	1	Pass
Epibolus pulchripes	3 d	Seq_2125	-0.9999037725159321	0.8964446101840514	0.9541776664118807	1	3	1	Fail
Epibolus pulchripes	3 d	Seq_213	0.2565758046917001	0.5290775816554145	0.0019380771656017947	0.017127193556480975	12	3	Pass
Epibolus pulchripes	3 d	Seq_2134	-0.7595093556659926	1.3040555033448922	0.9907433141184702	1	4	1	Fail
Epibolus pulchripes	3 d	Seq_2142	0.4594103096131864	1.222704125770668	0.030559813810277742	0.14444252840675248	3	2	Fail
Epibolus pulchripes	3 d	Seq_2145	0.06754739308889643	0.9677805764843036	0.5684417590232999	Inf	6	1	Fail
Epibolus pulchripes	3 d	Seq_2147	-0.08642493087126035	0.9731612458207382	0.07040271051333558	0.2062668702294693	4	2	Fail
Epibolus pulchripes	3 d	Seq_2150	0.3540916273621362	1.1649747714428984	0.059245908716637326	0.15826337652546174	5	2	Fail
Epibolus pulchripes	3 d	Seq_2154	-0.06645297148232043	0.9109025154242899	0.3169899867980456	0.7930978157443871	7	3	Fail
Epibolus pulchripes	3 d	Seq_2163	0.16490532305292002	1.0262414185556477	Inf	Inf	5	2	Fail
Epibolus pulchripes	3 d	Seq_2166	-0.17073297798427012	1.0339576302002724	0.41324818497285126	0.7594184036892396	6	3	Fail
Epibolus pulchripes	3 d	Seq_217	-6.430247486805661	0.4880967125412218	0.9999999999999998	1	4	2	Fail
Epibolus pulchripes	3 d	Seq_2172	-1.0389640547500638	1.5947320647306067	0.9725521615563543	1	4	1	Fail
Epibolus pulchripes	3 d	Seq_2174	0.18793305040997382	1.0312633506680553	0.4059064397848687	Inf	8	1	Fail
Epibolus pulchripes	3 d	Seq_2176	-0.28381861997868935	1.0752032827337756	0.968803260268535	Inf	2	1	Fail
Epibolus pulchripes	3 d	Seq_2178	-0.12671146455531582	0.9342926632151731	0.6042253389593228	Inf	11	3	Fail
Epibolus pulchripes	3 d	Seq_2179	1.2522926058832278	1.4922874821059513	0.002368910664129348	0.00990479313914952	11	3	Pass
Epibolus pulchripes	3 d	Seq_2188	-0.023010260559240256	0.7948928787585685	0.3833203865530824	0.8670342076795912	7	2	Fail
Epibolus pulchripes	3 d	Seq_2191	-0.522817003132476	1.0027893090840754	0.8577799139873648	1	5	1	Fail
Epibolus pulchripes	3 d	Seq_2192	0.14216740954575402	1.0223459474504253	Inf	Inf	5	1	Fail
Epibolus pulchripes	3 d	Seq_2195	-0.20533714756842605	0.9029965453919506	0.5052235417360906	0.8771474183262593	7	2	Fail
Epibolus pulchripes	3 d	Seq_2199	3.9534083254522687	2.41631773228474	0.0013502246372503967	0.006134485162940778	2	1	Pass
Epibolus pulchripes	3 d	Seq_22	-5.729336629152654	0.44976405119886026	1	1	9	3	Fail
Epibolus pulchripes	3 d	Seq_2203	-4.676403085714797	1.2982113989372988	0.9999975182407749	1	2	1	Fail
Epibolus pulchripes	3 d	Seq_2204	5.314162043697539	2.096597462888451	2.895381452225995e-7	3.1649514495022085e-6	6	2	Pass
Epibolus pulchripes	3 d	Seq_2209	0.7660634635480521	1.2723343530756421	0.059457145822811856	0.18036282512757282	4	2	Fail
Epibolus pulchripes	3 d	Seq_2214	0.24673070877470185	1.1213847356185693	0.06155058798498263	0.1629114186574999	9	3	Fail
Epibolus pulchripes	3 d	Seq_2218	-12.74108742622921	3.5060533809898065	0.9999999999999987	1	3	1	Fail
Epibolus pulchripes	3 d	Seq_222	3.154193776667083	0.5748934715758128	3.3254214636148603e-33	3.837536369011549e-31	11	3	Pass
Epibolus pulchripes	3 d	Seq_2220	-0.10694707250002829	0.9432234410358729	0.6560430103337469	Inf	2	1	Fail
Epibolus pulchripes	3 d	Seq_223	7.836970676328798	2.3587771117107095	1.431534034943507e-17	4.347342832433703e-16	7	2	Pass
Epibolus pulchripes	3 d	Seq_2238	-0.5496573603864582	1.1796414938858213	0.7498486508704156	1	3	2	Fail
Epibolus pulchripes	3 d	Seq_2239	2.6239164256836487	2.2013247510572924	0.006558618231121076	0.023951409616182664	1	1	Pass
Epibolus pulchripes	3 d	Seq_2245	-0.02214729358706926	0.9158881588915517	0.4856229896396519	0.8527072635095567	4	2	Fail
Epibolus pulchripes	3 d	Seq_2247	-0.05832338414542409	1.0356107113299182	0.3210139646833081	Inf	8	3	Fail
Epibolus pulchripes	3 d	Seq_2249	0.1696011277302113	1.014328441276079	Inf	Inf	5	1	Fail
Epibolus pulchripes	3 d	Seq_225	1.728039249739281	1.1050182675317528	8.623218931978949e-4	0.008856278903113515	6	2	Pass
Epibolus pulchripes	3 d	Seq_2254	-0.8673403071500372	1.148761434001677	0.9244441538585363	1	9	3	Fail
Epibolus pulchripes	3 d	Seq_2258	-0.019717582872329564	1.0125031788882985	0.39959088654305364	Inf	7	3	Fail
Epibolus pulchripes	3 d	Seq_2261	-1.493754702748103	2.205458220159225	0.9830294948446476	1	6	1	Fail
Epibolus pulchripes	3 d	Seq_2262	0.16932344579378922	0.8820519726386868	0.23171767214904904	0.9875750726877294	5	2	Fail
Epibolus pulchripes	3 d	Seq_2266	-0.07675611141793252	0.9498117240565	0.644590971483577	Inf	5	2	Fail
Epibolus pulchripes	3 d	Seq_2271	0.004380394085093863	0.903135110291246	0.3521833149789216	0.6534076293981921	6	3	Fail
Epibolus pulchripes	3 d	Seq_2272	-0.09361991843022571	1.0235444994223424	0.4671259668210353	Inf	5	2	Fail
Epibolus pulchripes	3 d	Seq_2282	0.024384596646670954	0.9395791954739312	0.5623047770062107	Inf	7	2	Fail
Epibolus pulchripes	3 d	Seq_229	5.2517152409155115	0.5148237399444786	3.256360498984507e-27	2.348650009892576e-25	9	1	Pass
Epibolus pulchripes	3 d	Seq_2292	-0.045804653734251466	0.9958405533503082	0.44888527867214806	Inf	10	3	Fail
Epibolus pulchripes	3 d	Seq_2296	0.20763864124483605	1.036638998091128	0.34054245386468723	Inf	8	2	Fail
Epibolus pulchripes	3 d	Seq_23	-0.4065151751432912	0.38109461794243604	2.1520236356618597e-10	4.4012354355149e-9	12	3	Pass
Epibolus pulchripes	3 d	Seq_230	1.2147406124860343	0.406232699490417	1.5413461989289584e-20	6.352548262728635e-19	11	3	Pass
Epibolus pulchripes	3 d	Seq_2300	-1.8651957922821611	1.0051110474422082	0.9962845191090229	1	3	1	Fail
Epibolus pulchripes	3 d	Seq_2301	-0.09064381046601545	1.0157763553531445	0.3656476602076388	0.6920018405123671	9	3	Fail
Epibolus pulchripes	3 d	Seq_2304	-2.796055221928441	1.43275700303655	0.9889726733983943	1	6	3	Fail
Epibolus pulchripes	3 d	Seq_2306	0.16342601754316244	1.0261107556718623	Inf	Inf	2	1	Fail
Epibolus pulchripes	3 d	Seq_2308	-0.08248141056637275	0.9883696949143534	0.5973582296085284	Inf	9	3	Fail
Epibolus pulchripes	3 d	Seq_2309	-0.13105373781949406	0.9382020811333752	0.25460077115149216	0.7169903211602414	6	2	Fail
Epibolus pulchripes	3 d	Seq_231	2.7792282743161287	0.8489374366946911	3.890843656129124e-5	4.274961702145608e-4	8	2	Pass
Epibolus pulchripes	3 d	Seq_2317	0.17072431672022942	1.0273355190111442	0.4802072960193476	Inf	6	1	Fail
Epibolus pulchripes	3 d	Seq_2322	-0.38786659062571327	0.9170039463260363	0.6554743111158923	1	6	2	Fail
Epibolus pulchripes	3 d	Seq_2324	-0.4792686186160694	1.107420443959887	0.8218434241727297	1	3	2	Fail
Epibolus pulchripes	3 d	Seq_233	5.207816801839636	1.9342754110188323	1.0056915409523403e-6	1.0284007047802964e-5	11	3	Pass
Epibolus pulchripes	3 d	Seq_2332	-0.02870783819115809	0.8827497658202225	0.3416036875166014	0.6582879570988611	8	3	Fail
Epibolus pulchripes	3 d	Seq_2341	-0.29181990263975466	1.0811394628759134	0.9693710612285564	Inf	2	1	Fail
Epibolus pulchripes	3 d	Seq_2347	-0.11345710448876294	0.9582760768754104	0.7023901089267531	Inf	3	1	Fail
Epibolus pulchripes	3 d	Seq_2359	0.7305629071047914	1.3623639177298346	0.08077154032068375	0.2327688934696068	7	1	Fail
Epibolus pulchripes	3 d	Seq_236	-1.109045834347895	0.7480121485844715	0.8776515334262172	1	10	3	Fail
Epibolus pulchripes	3 d	Seq_2364	0.06955314546412221	0.9307138458367553	0.47961292627182783	0.8211770280677883	2	1	Fail
Epibolus pulchripes	3 d	Seq_2368	0.11145536763586994	0.9726498703668823	0.5132733778517349	Inf	3	1	Fail
Epibolus pulchripes	3 d	Seq_237	3.1477148522994507	1.8060970655386326	1.5391612321072748e-5	9.251000322144767e-5	9	3	Pass
Epibolus pulchripes	3 d	Seq_2382	0.1847803205982236	1.0312343624754996	0.454727571140248	Inf	9	3	Fail
Epibolus pulchripes	3 d	Seq_2385	-0.1279694629633176	0.9436539963066775	0.7042533472104933	Inf	4	1	Fail
Epibolus pulchripes	3 d	Seq_239	3.513136294386944	0.788550134092886	1.3792633359486054e-12	3.97478615905189e-11	9	3	Pass
Epibolus pulchripes	3 d	Seq_2390	0.4063530794894483	1.0258399813018244	0.23048978976780077	0.46598571676178935	6	1	Fail
Epibolus pulchripes	3 d	Seq_2402	-0.2909866653734091	1.0804287859513124	0.9763553480918391	Inf	4	1	Fail
Epibolus pulchripes	3 d	Seq_241	-5.760406827171392	1.3182475911210474	0.999999999999998	1	6	2	Fail
Epibolus pulchripes	3 d	Seq_2410	0.16575035993462067	1.1875432189670936	0.04901240569351961	0.155808483537306	6	3	Fail
Epibolus pulchripes	3 d	Seq_2417	3.4073832382333773	3.4249825644429626	0.0041558138838966975	0.019810421070605308	4	1	Pass
Epibolus pulchripes	3 d	Seq_242	-0.14451204939621662	0.8444490523212	0.04576529400920562	0.12574559353957926	11	3	Fail
Epibolus pulchripes	3 d	Seq_2420	0.15445847068698232	0.9521221310709705	0.43421501472689017	Inf	3	2	Fail
Epibolus pulchripes	3 d	Seq_2428	-0.8986034130988313	2.152899719890755	0.8070211520460632	1	7	3	Fail
Epibolus pulchripes	3 d	Seq_243	-0.38983742899824086	0.8220328006383111	0.11667324110358836	0.3056646068581612	11	3	Fail
Epibolus pulchripes	3 d	Seq_2430	0.12990651564966693	1.020705492600377	Inf	Inf	5	1	Fail
Epibolus pulchripes	3 d	Seq_2433	-0.01600700131291529	0.9873427223781674	0.5684413224758289	Inf	5	2	Fail
Epibolus pulchripes	3 d	Seq_244	-0.2881482721228329	0.8568531556516886	0.262565265744897	0.5512131737823335	9	2	Fail
Epibolus pulchripes	3 d	Seq_2442	-0.04968886290187011	0.9875650911113505	0.7273521339721895	Inf	4	1	Fail
Epibolus pulchripes	3 d	Seq_2445	0.5677519012220262	1.2106525149004674	0.14929597242792667	Inf	2	1	Fail
Epibolus pulchripes	3 d	Seq_245	-0.45598176785161765	0.8019956710880292	1.6772047100134893e-9	1.7281198529960415e-8	12	3	Pass
Epibolus pulchripes	3 d	Seq_246	-0.40693535563778144	0.9336161697951647	3.090460491188746e-9	4.778907198569914e-8	12	3	Pass
Epibolus pulchripes	3 d	Seq_2460	-0.13264461535105196	1.0205389087381431	0.9521180160932455	Inf	6	2	Fail
Epibolus pulchripes	3 d	Seq_2462	-0.15301136269981275	1.0128000457399047	0.730022127770773	Inf	9	2	Fail
Epibolus pulchripes	3 d	Seq_2466	0.21237060309123726	1.035606137504674	0.44194372482779704	Inf	5	1	Fail
Epibolus pulchripes	3 d	Seq_2467	-0.06640474309255093	0.9925638441194538	0.5519828440960909	Inf	10	3	Fail
Epibolus pulchripes	3 d	Seq_2468	-0.01919886066101214	0.9759709303856358	0.5450775163155481	Inf	4	2	Fail
Epibolus pulchripes	3 d	Seq_2469	0.3063113870137564	1.0960772751972967	0.15258815979425133	Inf	9	3	Fail
Epibolus pulchripes	3 d	Seq_247	-1.0608360150125116	0.9958665727305712	0.9583278717428413	1	10	1	Fail
Epibolus pulchripes	3 d	Seq_2470	0.25899077496833955	1.0168546986211209	0.29787075060324364	Inf	7	1	Fail
Epibolus pulchripes	3 d	Seq_2473	-0.26254458401039427	1.0637362231377343	0.8042769139081233	Inf	8	3	Fail
Epibolus pulchripes	3 d	Seq_2474	0.13709774486017218	1.0215054632739393	Inf	Inf	3	1	Fail
Epibolus pulchripes	3 d	Seq_2483	0.9984366198344632	1.435929717414841	0.023905021494796	0.08811502109128293	2	2	Pass
Epibolus pulchripes	3 d	Seq_2489	-0.09287811571685903	0.9405878993254382	0.5227214604269858	Inf	7	2	Fail
Epibolus pulchripes	3 d	Seq_249	-2.172065610143086	0.8659596223740825	0.9962951329102789	1	12	3	Fail
Epibolus pulchripes	3 d	Seq_2490	-0.014283985897813064	0.9698382910949602	0.5776722489787603	0.9488191861464613	4	1	Fail
Epibolus pulchripes	3 d	Seq_2492	0.11068015226105306	1.0210859274870339	0.24506693587818337	Inf	8	3	Fail
Epibolus pulchripes	3 d	Seq_2497	-0.13498472866026362	0.9546426592664512	0.7002183790826301	1	1	1	Fail
Epibolus pulchripes	3 d	Seq_25	-1.8875525898876857	0.4577698167396542	0.9976965129174602	1	12	3	Fail
Epibolus pulchripes	3 d	Seq_250	6.083569587331679	1.3078003449384634	4.51224271856437e-18	1.446424471450912e-16	8	2	Pass
Epibolus pulchripes	3 d	Seq_251	-0.4813645341695185	0.4896594816706731	0.6967147596120897	1	11	3	Fail
Epibolus pulchripes	3 d	Seq_2515	0.7886035143462399	1.0357227383512924	0.10994349131138056	0.2621379937465561	3	1	Fail
Epibolus pulchripes	3 d	Seq_2524	0.17606199261567598	1.0291858557372513	0.37727963442351964	Inf	6	2	Fail
Epibolus pulchripes	3 d	Seq_254	-3.168894418757029	0.8472775168653737	0.9999902343883071	1	5	2	Fail
Epibolus pulchripes	3 d	Seq_2540	-0.14123291208961541	1.0013354603401465	0.7553208819759927	Inf	6	2	Fail
Epibolus pulchripes	3 d	Seq_256	5.135178476372614	1.2671359931885278	2.940939208474068e-11	2.7938922480503647e-9	12	3	Pass
Epibolus pulchripes	3 d	Seq_2566	7.8814929837942715	4.6519292631851386	0.021361150896468357	0.06772189047946287	5	1	Pass
Epibolus pulchripes	3 d	Seq_2567	-0.153837715539154	1.0240180308870481	0.9574063433672744	Inf	5	2	Fail
Epibolus pulchripes	3 d	Seq_257	-1.723179735550536	0.6468830149004043	0.6814055977490358	1	9	3	Fail
Epibolus pulchripes	3 d	Seq_2571	1.1449393805492052	2.12451714459585	0.009117381389858011	0.05807967045064612	4	1	Pass
Epibolus pulchripes	3 d	Seq_2576	0.1847322206380706	1.000608426085442	0.3972148294899336	Inf	2	1	Fail
Epibolus pulchripes	3 d	Seq_2580	0.05795882257612807	0.959709831545929	0.48463105881385726	Inf	5	1	Fail
Epibolus pulchripes	3 d	Seq_2587	0.5823521008335821	1.0478242765752128	0.17545670863968993	0.4135299378348082	1	1	Fail
Epibolus pulchripes	3 d	Seq_2590	0.15447105150402105	1.0242091232680266	0.5478804684924241	Inf	4	1	Fail
Epibolus pulchripes	3 d	Seq_2593	-0.13775412768868384	0.997009886864984	Inf	Inf	3	2	Fail
Epibolus pulchripes	3 d	Seq_2596	-0.05958880452085325	0.9862476633972943	0.6112588254358847	Inf	7	2	Fail
Epibolus pulchripes	3 d	Seq_2597	-0.007507891225038857	0.978200527924071	0.5645121070219976	Inf	4	1	Fail
Epibolus pulchripes	3 d	Seq_26	-0.27985380617067934	0.9113420277172168	4.003516943645805e-15	8.884727986475498e-14	9	3	Pass
Epibolus pulchripes	3 d	Seq_2603	-0.5382118922561352	1.2155126678512709	0.9539936107546156	1	7	2	Fail
Epibolus pulchripes	3 d	Seq_2604	0.01698421085321728	0.978957306233477	0.4762720806773927	Inf	6	2	Fail
Epibolus pulchripes	3 d	Seq_2606	-0.27506410338942816	1.0082405780959516	0.7273698383673813	Inf	8	2	Fail
Epibolus pulchripes	3 d	Seq_2607	0.16900188119645687	1.0269740538816217	0.4250389447097491	Inf	2	1	Fail
Epibolus pulchripes	3 d	Seq_2608	0.4143035961867245	1.1720556450000523	0.09586140668169517	Inf	4	2	Fail
Epibolus pulchripes	3 d	Seq_261	0.07676881858254599	0.6640082278371733	0.018034486103890374	0.0688786999389548	12	3	Pass
Epibolus pulchripes	3 d	Seq_2617	-5.16361834622426	2.1411118743312825	0.9132043571197248	1	7	3	Fail
Epibolus pulchripes	3 d	Seq_262	-0.18766544309503966	0.437401415763853	9.788520337920024e-5	6.895468771379217e-4	9	3	Pass
Epibolus pulchripes	3 d	Seq_2633	-0.13874171456917989	0.9837660501590051	0.7504026046592992	Inf	5	1	Fail
Epibolus pulchripes	3 d	Seq_264	-0.04687302419552573	1.0795825955959142	0.004778072154322187	0.022439242561779753	9	3	Pass
Epibolus pulchripes	3 d	Seq_2651	0.20837309045507568	0.8723033287275612	0.41867371589942703	Inf	3	1	Fail
Epibolus pulchripes	3 d	Seq_2652	-0.28231078487458056	0.9713443655585624	0.7605636749972415	1	6	2	Fail
Epibolus pulchripes	3 d	Seq_2654	5.525519574952079	1.8165552711302837	3.698598312136136e-5	2.9311391623678876e-4	2	2	Pass
Epibolus pulchripes	3 d	Seq_2655	-0.3144083861401774	1.0624417300108489	0.8571882629950236	Inf	5	2	Fail
Epibolus pulchripes	3 d	Seq_266	-1.7186782850756679	0.4472034579996013	0.999526208539206	1	12	3	Fail
Epibolus pulchripes	3 d	Seq_2664	0.1914899112965912	0.9428273853954433	0.3109168751364908	0.6182056118342021	4	2	Fail
Epibolus pulchripes	3 d	Seq_2667	-0.31824394760468905	1.0288193410384536	0.8208758548286006	Inf	4	2	Fail
Epibolus pulchripes	3 d	Seq_267	-1.4986268408490504	0.8048062981775195	0.06983747614904559	0.2059393482720693	12	3	Fail
Epibolus pulchripes	3 d	Seq_2671	0.26846566256911053	1.0993436161598171	0.09320884346030961	0.2348537234785967	8	3	Fail
Epibolus pulchripes	3 d	Seq_2675	-0.09664005373251464	0.9500273756325222	0.6144740096333418	Inf	8	3	Fail
Epibolus pulchripes	3 d	Seq_268	4.476586700365086	1.024662297447899	3.834064485370529e-16	1.0055705491176342e-14	12	3	Pass
Epibolus pulchripes	3 d	Seq_2683	-0.32691414719420436	0.8219562182190183	0.7538675622826101	1	1	1	Fail
Epibolus pulchripes	3 d	Seq_2686	-0.294121910325966	1.082877795748552	0.9816953481969304	Inf	6	1	Fail
Epibolus pulchripes	3 d	Seq_2687	0.20493635310414923	1.0362954715330444	0.35467700876973707	Inf	7	1	Fail
Epibolus pulchripes	3 d	Seq_2690	8.276263593565837	4.490084691976547	0.014341783762621445	0.04755867374156651	7	1	Pass
Epibolus pulchripes	3 d	Seq_2695	-0.15510405589696508	0.9606868162430999	0.6006220912173773	Inf	6	2	Fail
Epibolus pulchripes	3 d	Seq_27	3.1910947840057036	0.6722084264262682	4.577432235797001e-13	8.697121248014301e-11	12	3	Pass
Epibolus pulchripes	3 d	Seq_2704	0.10874591195926188	1.018517822142433	Inf	Inf	5	1	Fail
Epibolus pulchripes	3 d	Seq_271	0.6927784657401677	0.6545003606144784	7.688826460633343e-17	2.2182264338927197e-15	12	3	Pass
Epibolus pulchripes	3 d	Seq_2717	-0.5618252775338203	0.9369931545437555	0.8536467510400811	1	4	2	Fail
Epibolus pulchripes	3 d	Seq_2718	-0.09170197054232593	0.9628625598898901	0.6666241136081199	Inf	6	1	Fail
Epibolus pulchripes	3 d	Seq_2727	-3.5218047764823326	2.8501095776588277	0.7903662136767756	1	4	2	Fail
Epibolus pulchripes	3 d	Seq_2728	-0.2166609936687178	0.950124259897211	0.76860304622838	Inf	3	1	Fail
Epibolus pulchripes	3 d	Seq_2735	0.03061785429786461	0.9739749380004104	0.6162270667631213	Inf	3	2	Fail
Epibolus pulchripes	3 d	Seq_2738	-0.7715190198319256	1.1789327416005342	0.9349439404916533	1	3	1	Fail
Epibolus pulchripes	3 d	Seq_2740	-0.32390901932118193	1.090675636570341	0.8747758973073423	Inf	3	3	Fail
Epibolus pulchripes	3 d	Seq_2741	-0.14335545038437744	0.9942183868112026	0.660402079411561	Inf	2	2	Fail
