Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Antibiotics (2X) _vs_ Control,0.197929152868503,4.510777330196548,0.04718544290772929,0.4739583923616796,Seq_938,0.003192265204067651,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,-0.5336580714490831,0.8987543712284829,-0.564062968153663,0.27979335730170235,Seq_940,0.05421858925810231,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.10585524866322338,0.6812903542622166,0.12702788640237705,0.4375001435262812,Seq_942,0.06044203957929835,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA,Fail
Antibiotics (2X) _vs_ Control,1.6194039654974866,0.79501831831851,1.9786185468972315,0.010389148200048819,Seq_943,0.07874298106738328,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA,Fail
Antibiotics (2X) _vs_ Control,0.9675798435370497,0.7857642417763513,1.012118200862023,0.17187630277713065,Seq_949,0.07046992381862877,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,Fail
Antibiotics (2X) _vs_ Control,1.003666741327379,1.1166222689771743,0.8113515517362123,0.23958414114009113,Seq_950,0.04985141469576254,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA,Fail
Antibiotics (2X) _vs_ Control,0.6637875951288938,0.6089017915662565,1.0630795108824234,0.09896087489275612,Seq_951,0.047185616313619845,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,crocea,Fail
Antibiotics (2X) _vs_ Control,-0.14749893314902707,1.692832393364271,-0.08403444291026334,0.45312510690235347,Seq_953,0.06230163489118587,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA,Fail
Antibiotics (2X) _vs_ Control,-0.5431849615723703,1.0264527005264314,-0.5575021294785509,0.25520906113800523,Seq_956,0.05297414780999945,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA,Fail
Antibiotics (2X) _vs_ Control,0.4324277606742335,0.81020045861694,0.5053580296323268,0.3072921782887413,Seq_957,0.05089069400844794,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.1615790163154527,2.2879479518645702,0.42478485427717316,0.3730572983788177,Seq_958,0.061326946432594336,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptacidiphilus,NA,Fail
Antibiotics (2X) _vs_ Control,1.4567661928799565,1.2305990664981818,1.1730368083104485,0.13989804680407464,Seq_959,0.02310277600698667,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,NA,Fail
Antibiotics (2X) _vs_ Control,-0.3966974909724623,0.7950651371714308,-0.510693767972669,0.2746120317825454,Seq_960,0.040957432397322344,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA,Fail
Antibiotics (2X) _vs_ Control,0.9132735874357998,1.0947967079347602,0.8130184781356974,0.1658044601570453,Seq_961,0.07072866164868732,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,NA,Fail
Antibiotics (2X) _vs_ Control,-1.742434603905025,2.809826430605942,-0.5728790257570333,0.21875093003607377,Seq_962,0.007070560175187042,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Antibiotics (2X) _vs_ Control,0.7089312565175998,3.187511235811999,0.1720338720148129,0.4041453003463785,Seq_963,0.05525765856580567,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,smilacinae,Fail
Antibiotics (2X) _vs_ Control,-1.8136081744778876,1.67141266472394,-0.9242651725259452,0.1302101784802118,Seq_965,0.01924568695560233,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Control,1.8451914324868701,4.6694998373895675,0.329931014069545,0.3281254405908101,Seq_967,0.0021669223635055602,Bacteria,Rare,Cyanobacteriia,Chloroplast,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.6175053496300746,1.0229301532225206,0.4459438456637205,0.29166723654711024,Seq_969,0.03616737631056091,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Control,1.3383781148443585,1.2295138179187353,1.022323772942626,0.10416906367182907,Seq_970,0.041632750392131705,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,-0.38017972387839105,1.0575286629775391,-0.3442840166019583,0.34895870905425247,Seq_971,0.05099754425219971,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,arcticus,Fail
Antibiotics (2X) _vs_ Control,3.2647382928893975,3.116272919339452,1.1588883215904802,0.03646578464994845,Seq_972,0.0408027268736501,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,zoogloeoides,Fail
Antibiotics (2X) _vs_ Control,0.29658365383812857,1.4832382940094302,0.25968205903662134,0.4041453003463785,Seq_973,0.059011013528503783,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-1.2748805434397008,3.4771901133871452,-0.26334866090261555,0.3802086206168476,Seq_974,0.046317218082145825,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.17032356301084572,4.314300875870675,-0.04354598830457293,0.481865325598072,Seq_975,0.0013915874106438693,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.3484049750858924,0.8946899054151798,0.3785771716618753,0.3264253119926425,Seq_977,0.055590257814097974,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,Fail
Antibiotics (2X) _vs_ Control,0.9911198675810793,1.4216486159505282,0.6427621823445333,0.26424938284549565,Seq_978,0.06547648845254658,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,kribbensis,Fail
Antibiotics (2X) _vs_ Control,-0.42221713212829837,1.159814596284618,-0.309392423327237,0.3333337571830611,Seq_983,0.017707590275505437,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA,Fail
Antibiotics (2X) _vs_ Control,0.41350134814618134,1.0184370745127973,0.4088419348771646,0.3575133003109629,Seq_984,0.050245449605926404,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA,Fail
Antibiotics (2X) _vs_ Control,0.7852151210280027,0.9147834876195438,0.8294730124317298,0.1709857541070528,Seq_985,0.05793059992668234,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA,Fail
Antibiotics (2X) _vs_ Control,-0.5716741642783569,0.9066749074138967,-0.48875280902299073,0.3281254405908101,Seq_988,0.052416004681073367,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA,Fail
Antibiotics (2X) _vs_ Control,-0.6998587888430361,1.1111465098886582,-0.5042117318523774,0.3281254405908101,Seq_989,0.04653928317277744,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.5509281572479798,0.6654129112919467,0.77457035250965,0.15544188239972268,Seq_991,0.057826745747024656,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,0.2064915825971534,1.7355497378095182,0.08083181216246646,0.44041464299558164,Seq_992,0.04878866655562132,Archaea,Rare,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-1.2264135394487177,4.098210064507783,-0.3615951795526141,0.28645892373980425,Seq_993,0.043836532275046546,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-1.312398593622131,1.6834334298364082,-0.6838855146089666,0.21354263060221784,Seq_994,0.043109936254650316,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Arachidicoccus,NA,Fail
Antibiotics (2X) _vs_ Control,-1.4633490823829076,2.143286956526473,-0.6419437090573068,0.2746120317825454,Seq_997,0.04993220729993063,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Fail
Antibiotics (2X) _vs_ Control,-0.08700221861987245,5.151134712847857,-0.012983878099132208,0.4947916784415895,Seq_998,0.009239833276772202,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.050724341931444705,1.0100105174329306,-0.04783656888117464,0.468750070918891,Seq_999,0.046942451625421884,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Antibiotics (2X) _vs_ Control,-0.2109153879170833,1.5633967550494416,-0.12998807331431222,0.4583334281811429,Seq_1001,0.05234397514112712,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,NA,Fail
Antibiotics (2X) _vs_ Control,0.9641331797147554,0.8960783857318706,0.9857647568247406,0.15026059929804503,Seq_1003,0.05378129844849617,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,NA,Fail
Antibiotics (2X) _vs_ Control,-0.17842892897744012,0.8906090890121927,-0.17083932395288895,0.45312510690235347,Seq_1005,0.06240854923970835,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,NA,Fail
Antibiotics (2X) _vs_ Control,0.29393739136805763,0.8405092532374807,0.3373603204539434,0.3367879734466224,Seq_1009,0.03892667963933898,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.6096200270750325,1.1189166101262131,1.3835723812638414,0.0466378252022128,Seq_1011,0.05179502878160363,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA,Fail
Antibiotics (2X) _vs_ Control,0.5923791987328793,1.0260401845534375,0.550437312519783,0.2694307069493125,Seq_1012,0.03497593185532192,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,NA,Fail
Antibiotics (2X) _vs_ Control,0.2338727476635869,0.8920952364632937,0.28020840515795953,0.40104189948542546,Seq_1013,0.048304289024921,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,0.5378438103591945,4.046682155621003,0.13069208991192593,0.4166668604270799,Seq_1015,0.011617608553308973,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA,Fail
Antibiotics (2X) _vs_ Control,-0.31155617925884993,0.6671737169460705,-0.41840281446805305,0.28645892373980425,Seq_1016,0.04115942923626719,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.092059849087244,0.6117076938806276,1.7227450689132786,0.031096780297450517,Seq_1017,0.0527021622251132,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.4158700186248039,1.8147986915715286,0.26148952252961427,0.41145853996478227,Seq_1021,0.052605110498112936,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA,Fail
Antibiotics (2X) _vs_ Control,-0.4290943695044289,0.7014523899788658,-0.5491432881411205,0.2500007535053072,Seq_1022,0.04753697162250754,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,NA,Fail
Antibiotics (2X) _vs_ Control,-0.19099832457141996,0.9757636656717681,-0.18083278391491364,0.4166668604270799,Seq_1023,0.022173553083492486,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA,Fail
Antibiotics (2X) _vs_ Control,0.9659780637374942,0.7692326683268647,1.2735305613452228,0.08854454762975288,Seq_1026,0.05524442137481986,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA,Fail
Antibiotics (2X) _vs_ Control,-4.1360392462542865,4.3102096435360115,-0.9174557188799618,0.14507932060197004,Seq_1027,0.010552082406258056,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.4038625119157313,2.084580256800842,0.10797228815427126,0.3937826322774743,Seq_1028,0.05800443140256382,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,-0.13181249307207477,1.0258201373113192,-0.1563688061054136,0.435233307989157,Seq_1030,0.05883958966047185,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.32791313001795874,1.1409675389717462,0.29184473630847774,0.3937826322774743,Seq_1032,0.037715994342027964,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.06757034592993794,1.3149202951584869,0.03914188740742271,0.47668399009963064,Seq_1033,0.06525181934500124,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,Fail
Antibiotics (2X) _vs_ Control,-0.9527021300868768,0.9036179639497988,-0.967465490714098,0.14062668048379562,Seq_1034,0.04103255112320142,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,0.16340248643137656,2.1553464990612223,0.0780738320827092,0.45595864852165235,Seq_1037,0.051053802494207066,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,NA,Fail
Antibiotics (2X) _vs_ Control,0.4467686928748673,1.006363694810581,0.33791373350365983,0.3575133003109629,Seq_1039,0.049171775718720036,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,-0.657625528898329,1.6248756356961316,-0.35436648683608535,0.3782386315434618,Seq_1042,0.042350893569934586,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter,vulgaris,Fail
Antibiotics (2X) _vs_ Control,0.7644824959629659,0.9218773227205821,0.7359018153942012,0.2020735722673617,Seq_1046,0.03979435880321344,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.1604825374604717,1.6494516782926558,0.10281223860902552,0.45595864852165235,Seq_1048,0.012424436748033828,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,cellulosilyticus,Fail
Antibiotics (2X) _vs_ Control,2.345949819777588,5.243661597112685,0.4990421254287016,0.20725488253161325,Seq_1052,0.024598685764811168,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,2.2783791429466334,1.381557144233044,1.7201064319663057,0.0259172268997107,Seq_1056,0.041590409562237425,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Control,-0.5932895509670182,0.6732627172601848,-0.7792034600056585,0.16666802294762778,Seq_1057,0.05787742572924878,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,NA,Fail
Antibiotics (2X) _vs_ Control,0.29640730096720436,0.8493389995366174,0.3236859336413799,0.35416702697949315,Seq_1059,0.04795982353659122,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,Fail
Antibiotics (2X) _vs_ Control,0.14696978879082945,0.7378725234715153,0.19333291174662692,0.41145853996478227,Seq_1060,0.03705965059996365,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Fail
Antibiotics (2X) _vs_ Control,0.3919481291629028,0.8710233866862538,0.39492281226638326,0.3437503914342893,Seq_1061,0.05215021604911313,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA,Fail
Antibiotics (2X) _vs_ Control,2.395855126611951,2.709806290749299,0.6564741234074065,0.24352409472047634,Seq_1062,0.03414651943821474,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.8793378435978569,4.83072598366806,-0.20520702704033023,0.41145853996478227,Seq_1063,0.010495051528568118,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-5.958676567796612,5.420035073211938,-0.9852373600102623,0.17708458560117712,Seq_1064,0.03005582733881819,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Panacagrimonas,NA,Fail
Antibiotics (2X) _vs_ Control,-0.08125225071948172,3.4147805214781997,-0.016648201818984423,0.47668399009963064,Seq_1065,0.004491189846637302,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidicaldus,NA,Fail
Antibiotics (2X) _vs_ Control,0.16770698008603357,2.083344668208147,0.08226272656498179,0.47668399009963064,Seq_1067,0.05039799263258645,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.3354751589714722,0.9119296161385604,-0.3356771102747181,0.3575133003109629,Seq_1068,0.04240742671079956,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,NA,Fail
Antibiotics (2X) _vs_ Control,-0.22862253786668418,1.5053419184730563,-0.13755290458013614,0.4583334281811429,Seq_1070,0.044087574299718206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Antibiotics (2X) _vs_ Control,0.9481119735679613,1.5048423984745405,0.637796045931166,0.25520906113800523,Seq_1073,0.058847125396626426,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.051187323393635076,1.1150091735590948,0.046934498288308805,0.481865325598072,Seq_1074,0.043816339218915284,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Control,-1.2694407713658071,2.4097452061714195,-0.5300861686881262,0.22916753310245255,Seq_1075,0.03811968137555901,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA,Fail
Antibiotics (2X) _vs_ Control,2.8484345972357277,3.146387079317493,0.7912840179579204,0.15544188239972268,Seq_1080,0.024485131593414308,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,NA,Fail
Antibiotics (2X) _vs_ Control,-5.136175549792124,2.37717521695126,-2.1422995315258704,0.005233195823184881,Seq_1082,0.03831431304368425,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.1360420181327946,1.0455397990599602,0.140577844504151,0.435233307989157,Seq_1085,0.03934107843750083,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.875818039549725,2.8682308252969335,-0.20852313572745038,0.3523319681456014,Seq_1086,0.032897298544915035,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-2.1551567436120003,3.5831816136165564,-0.6079477850784303,0.23437583654274616,Seq_1087,0.02793223758106296,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.2583318876173628,2.4038648521560697,0.08242040624022634,0.4663213192119982,Seq_1091,0.04694512680680016,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Antibiotics (2X) _vs_ Control,-0.24437880376974874,1.1598660062569568,-0.22305363650476065,0.421875181024094,Seq_1092,0.05065517175084703,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA,Fail
Antibiotics (2X) _vs_ Control,0.606143605887123,1.2565624568739269,0.39442250657323347,0.33854207413757076,Seq_1093,0.04051610956734017,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,NA,NA,NA,Fail
