ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Kingdom (BS)	Phylum (BS)	Class (BS)	Order (BS)	Family (BS)	Genus (BS)	Species (BS)
Seq_7139	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Kineococcaceae	Kineococcus	Kineococcus_xinjiangensis(RS_GCF_002934625_1)	100	100	100	100	80	80	80
Seq_7140	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	OLB17	OLB17_sp001464455(GB_GCA_001464455_1)	100	100	100	100	100	100	87
Seq_7141	Bacteria	Actinobacteriota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Nocardiopsis	Nocardiopsis_salina(RS_GCF_000341025_1)	100	100	100	100	100	92	75
Seq_7142	Bacteria	NA	NA	NA	NA	NA	NA	100	18	18	16	6	6	6
Seq_7143	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Ga0077555	Ga0077555_sp001464855(GB_GCA_001464855_1)	100	100	100	100	100	79	61
Seq_7144	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Marseille-P3106	Marseille-P3106_sp900169975(RS_GCF_900169975_1)	100	100	100	100	100	88	88
Seq_7145	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	AM07-15	AM07-15_sp003477405(RS_GCF_003477405_1)	100	98	98	92	79	79	79
Seq_7146	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	AC-32	AC-32_sp005883335(GB_GCA_005883335_1)	100	100	100	100	100	94	94
Seq_7147	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	97	97	43	38	36	11
Seq_7148	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Arsenicitalea	Arsenicitalea_aurantiaca(RS_GCF_003994485_1)	100	100	100	100	99	50	50
Seq_7149	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	100	100	99	48	47	34	6
Seq_7150	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	NA	NA	NA	100	74	71	71	47	47	47
Seq_7151	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	NA	NA	100	100	100	100	76	16	11
Seq_7152	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Chthoniobacter_flavus(RS_GCF_000173075_1)	100	100	100	100	100	100	100
Seq_7153	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium_A	NA	100	100	100	92	92	92	14
Seq_7154	Bacteria	NA	NA	NA	NA	NA	NA	100	46	34	34	26	26	22
Seq_7155	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Harryflintia	Harryflintia_acetispora(RS_GCF_004340125_1)	100	100	100	100	99	50	50
Seq_7156	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Azobacteroidaceae	Symbiothrix	Symbiothrix_dinenymphae(GB_GCA_001417715_1)	100	100	100	98	55	55	55
Seq_7157	Bacteria	Verrucomicrobiota_A	Chlamydiia	Parachlamydiales	Parachlamydiaceae	NA	NA	100	99	99	99	85	45	45
Seq_7158	Bacteria	NA	NA	NA	NA	NA	NA	100	22	22	22	22	22	22
Seq_7159	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium_sp900544795(GB_GCA_900544795_1)	100	100	100	100	100	100	100
Seq_7160	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	75	75	74	71	44	44
Seq_7161	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Frigididesulfovibrio	Frigididesulfovibrio_litoralis(RS_GCF_900143255_1)	100	95	95	95	91	88	88
Seq_7162	Bacteria	Proteobacteria	Alphaproteobacteria	Geminicoccales	Geminicoccaceae	Arboricoccus	Arboricoccus_pini(RS_GCF_900187945_1)	100	100	100	100	100	69	69
Seq_7163	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	97	95	80	51	30	12
Seq_7164	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	AM07-15	AM07-15_sp003477405(RS_GCF_003477405_1)	100	100	100	99	99	99	99
Seq_7165	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	Papillibacter_cinnamivorans(RS_GCF_900176335_1)	100	100	100	98	98	79	79
Seq_7166	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302	CAG-302_sp900549325(GB_GCA_900549325_1)	100	97	97	97	75	72	72
Seq_7167	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	OEMS01	OEMS01_sp900199405(RS_GCF_900199405_1)	100	56	50	50	50	50	50
Seq_7168	Bacteria	NA	NA	NA	NA	NA	NA	100	28	21	21	21	19	19
Seq_7169	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	OEMS01	OEMS01_sp900199405(RS_GCF_900199405_1)	100	70	69	69	68	68	68
Seq_7170	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	NA	100	100	100	100	50	50	26
Seq_7171	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	100	90	90	54	54	39	39
Seq_7172	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	NA	100	100	100	100	100	100	39
Seq_7173	Archaea	Thermoproteota	Thermoproteia	Thermoproteales	Thermocladiaceae	Vulcanisaeta	NA	95	94	94	94	94	94	33
Seq_7174	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Edaphobacter	Edaphobacter_sp000381605(RS_GCF_000381605_1)	100	100	100	100	100	69	69
Seq_7175	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	Parafilimonas_terrae(RS_GCF_900115755_1)	100	100	100	100	100	100	100
Seq_7176	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	86	76	35	35	33	27
Seq_7177	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	21-14-0-10-47-8	21-14-0-10-47-8_sp002773975(GB_GCA_002773975_1)	100	99	99	99	99	89	89
Seq_7178	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	VBAS01	VBAS01_sp004322425(GB_GCA_004322425_1)	100	100	100	100	100	80	80
Seq_7179	Bacteria	Planctomycetota	Phycisphaerae	UBA1161	UBA1161	UBA2421	UBA2421_sp002343075(GB_GCA_002343075_1)	100	100	100	100	100	100	100
Seq_7180	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	NA	100	100	100	100	100	55	6
Seq_7181	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_sp001596155(RS_GCF_001596155_1)	100	100	100	100	100	100	85
Seq_7182	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_C	NA	100	100	100	100	100	55	47
Seq_7183	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA	100	90	90	90	90	29	12
Seq_7184	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp003696345(RS_GCF_003696345_1)	100	100	100	100	100	100	85
Seq_7185	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter_ginsengisoli(RS_GCF_900129295_1)	100	100	100	100	100	95	95
Seq_7186	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	21-14-0-10-47-8	21-14-0-10-47-8_sp002773975(GB_GCA_002773975_1)	100	100	100	100	100	100	100
Seq_7187	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terriglobus	Terriglobus_saanensis(RS_GCF_000179915_2)	100	98	98	98	98	69	69
Seq_7188	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Glutamicibacter	NA	100	100	100	100	100	66	28
Seq_7189	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	Fournierella_sp002160145(RS_GCF_002160145_1)	100	100	100	100	100	100	53
Seq_7190	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	OLB17	OLB17_sp001567505(GB_GCA_001567505_1)	100	100	100	100	100	100	100
Seq_7191	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_copri(RS_GCF_000157935_1)	100	100	100	100	100	100	100
Seq_7192	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	55-13	55-13_sp001898035(GB_GCA_001898035_1)	100	97	97	97	97	97	97
Seq_7193	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	NA	100	100	100	100	96	55	36
Seq_7194	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_lapidarius(RS_GCF_001816145_1)	100	100	100	100	100	100	76
Seq_7195	Bacteria	Bacteroidota	Bacteroidia	AKYH767	B-17BO	UBA2475	UBA2475_sp002319075(RS_GCF_002319075_1)	100	100	100	100	100	100	100
Seq_7196	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_hwasookii(RS_GCF_000292935_1)	100	100	100	100	100	100	66
Seq_7197	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS263	UMGS263_sp900540535(GB_GCA_900540535_1)	100	100	100	100	94	66	66
Seq_7198	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	100	87	39	39	31	30	30
Seq_7199	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	NA	100	100	100	100	53	53	48
Seq_7200	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Leaf454	Leaf454_sp001425485(RS_GCF_001425485_1)	100	100	100	100	100	100	100
Seq_7201	Bacteria	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	NA	100	100	100	100	100	87	41
Seq_7202	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	100	100	95	95	95	49	25
Seq_7203	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	100	100	100	100	100	100	31
Seq_7204	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	Papillibacter_cinnamivorans(RS_GCF_900176335_1)	100	95	95	51	51	50	50
Seq_7205	Bacteria	Planctomycetota	SZUA-567	SZUA-567	SZUA-567	SZUA-421	SZUA-421_sp003245715(GB_GCA_003245715_1)	100	75	69	69	69	69	69
Seq_7206	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	89	89	37	20	20	20
Seq_7207	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA	100	90	90	47	39	15	15
Seq_7208	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	92	77	52	50	18	18
Seq_7209	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus_pectinilyticus(RS_GCF_002874775_1)	100	99	99	65	65	65	65
Seq_7210	Bacteria	NA	NA	NA	NA	NA	NA	100	9	9	9	9	9	9
Seq_7211	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	100	87	87	55	34	16	13
Seq_7212	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsidaceae	Aliterella	Aliterella_sp000332075(RS_GCF_000332075_2)	100	100	100	100	100	99	99
Seq_7213	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Cnuibacter	Cnuibacter_physcomitrellae(RS_GCF_002096055_1)	100	100	100	100	99	54	54
Seq_7214	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA	100	90	90	89	45	44	44
Seq_7215	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Devosia_sp000735585(RS_GCF_000735585_1)	100	100	100	100	100	100	89
Seq_7216	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ohtaekwangia	Ohtaekwangia_koreensis(RS_GCF_900167975_1)	100	100	100	100	100	95	95
Seq_7217	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_bouchesdurhonense(RS_GCF_900078305_2)	100	100	100	100	100	100	95
Seq_7218	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Beutenbergiaceae	PCH200	PCH200_sp003121705(RS_GCF_003121705_1)	100	100	100	100	76	76	76
Seq_7219	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	100	100	100	100	76	36	36
Seq_7220	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	100	93	93	89	44	44	42
Seq_7221	Bacteria	NA	NA	NA	NA	NA	NA	100	19	19	19	19	13	13
Seq_7222	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	100	100	100	83	83	48	48
Seq_7223	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter_sp003628535(RS_GCF_003628535_1)	100	100	100	100	100	97	97
Seq_7224	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides_lianchengensis(RS_GCF_900101465_1)	100	100	100	100	100	100	55
Seq_7225	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax	Halobacteriovorax_marinus(RS_GCF_000210915_2)	100	91	91	91	91	63	54
Seq_7226	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	100	71	41	41	33	33	33
Seq_7227	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_cervicalis(RS_GCF_000164635_1)	100	100	100	100	100	76	60
Seq_7228	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas_macrotermitis(RS_GCF_900128985_1)	100	100	100	100	61	61	54
Seq_7229	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	100	100	100	99	84	44	44
Seq_7230	Bacteria	NA	NA	NA	NA	NA	NA	100	19	19	19	19	19	19
Seq_7231	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	100	100	100	100	100	99	44
Seq_7232	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UMGS1241	UMGS1241_sp900550525(GB_GCA_900550525_1)	100	100	94	94	94	73	73
Seq_7233	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_sp005116445(RS_GCF_005116445_1)	100	100	100	100	100	100	77
Seq_7234	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	NA	NA	100	100	100	100	100	9	9
Seq_7235	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA	100	100	98	97	80	28	28
Seq_7236	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	Kouleothrix_aurantiaca(GB_GCA_001399705_1)	99	64	60	60	51	51	51
Seq_7237	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	100	100	100	100	100	100	15
Seq_7238	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	96	96	82	78	21	21
Seq_7239	Bacteria	Firmicutes_B	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	NA	NA	100	96	94	94	94	26	26
Seq_7240	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	CAG-314	CAG-314_sp900551395(GB_GCA_900551395_1)	100	94	78	78	77	77	77
Seq_7241	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	NA	NA	NA	100	58	58	58	35	29	16
Seq_7242	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Frigididesulfovibrio	Frigididesulfovibrio_litoralis(RS_GCF_900143255_1)	100	99	99	99	99	99	88
Seq_7243	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	NA	100	100	100	100	100	80	31
Seq_7244	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera_borealis(RS_GCF_001956985_1)	100	100	100	100	100	100	100
Seq_7245	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_soli(RS_GCF_000423665_1)	100	100	100	100	100	99	98
Seq_7246	Bacteria	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Terribacillus	NA	100	100	100	98	95	95	40
Seq_7247	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UMGS1241	UMGS1241_sp900550525(GB_GCA_900550525_1)	100	100	91	91	86	71	71
Seq_7248	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	AM07-15	AM07-15_sp003477405(RS_GCF_003477405_1)	100	96	96	90	58	54	54
Seq_7249	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Marseille-P4683	Marseille-P4683_sp900232885(RS_GCF_900232885_1)	100	100	100	100	82	50	50
Seq_7250	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	NA	100	93	93	88	50	50	45
Seq_7251	Bacteria	Verrucomicrobiota_A	Chlamydiia	Parachlamydiales	Parachlamydiaceae	NA	NA	100	100	100	100	86	47	47
Seq_7252	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	100	94	94	82	45	45	40
Seq_7253	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Magnetospirillum	Magnetospirillum_gryphiswaldense(RS_GCF_000513295_1)	100	100	100	100	100	98	72
Seq_7254	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Gorillibacterium	NA	100	99	99	99	99	79	37
Seq_7255	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Massilioclostridium	Massilioclostridium_coli(RS_GCF_900095865_1)	100	100	100	100	99	72	72
Seq_7256	Bacteria	NA	NA	NA	NA	NA	NA	100	24	24	24	24	23	23
Seq_7257	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia_viride(RS_GCF_000620945_1)	100	90	90	86	80	55	55
Seq_7258	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	NA	100	100	100	93	69	51	29
Seq_7259	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	100	85	84	83	45	33	33
Seq_7260	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	SIRW01	SIRW01	SIRW01_sp004366205(GB_GCA_004366205_1)	100	100	96	96	74	74	74
Seq_7261	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Geodermatophilaceae	Modestobacter	Modestobacter_caceresii(RS_GCF_000761485_1)	100	100	100	99	98	96	66
Seq_7262	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella_sp900066775(RS_GCF_003481005_1)	100	100	100	100	100	93	93
Seq_7263	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	Ramlibacter_sp001044395(RS_GCF_001044395_1)	100	100	100	100	100	68	68
Seq_7264	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	100	98	98	97	49	29	29
Seq_7265	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	NA	100	98	98	98	98	97	22
Seq_7266	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	NA	100	100	100	100	100	100	31
Seq_7267	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	100	100	100	100	100	31	22
Seq_7268	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_A	NA	100	100	100	100	100	67	28
Seq_7269	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	99	99	51	51	22	22
Seq_7270	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	100	100	100	100	39	25
Seq_7271	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	100	100	100	92	44	44	44
Seq_7272	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Chthoniobacter_flavus(RS_GCF_000173075_1)	100	100	100	100	83	83	83
Seq_7273	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA	100	87	87	24	20	9	9
Seq_7274	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	NA	NA	NA	100	100	100	93	34	34	34
Seq_7275	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_sp000253295(RS_GCF_000253295_1)	100	100	100	100	100	100	99
Seq_7276	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	100	82	77	17	17	17	17
Seq_7277	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA	100	100	100	100	100	77	41
Seq_7278	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium_A	NA	100	100	100	100	98	70	34
Seq_7279	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_sp001421435(RS_GCF_001421435_1)	100	100	100	100	100	100	88
Seq_7280	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermatophilaceae	Terracoccus	Terracoccus_luteus(RS_GCF_003635045_1)	100	100	100	100	100	85	81
Seq_7281	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	NA	100	100	100	92	89	79	48
Seq_7282	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella_A	Taibaiella_A_sp003852495(RS_GCF_003852495_1)	100	100	100	100	100	100	97
Seq_7283	Bacteria	Verrucomicrobiota_A	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Protochlamydia	Protochlamydia_sp001545115(RS_GCF_001545115_1)	100	99	99	99	99	98	98
Seq_7284	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_sp002482945(RS_GCF_003634615_1)	100	100	100	100	100	100	83
Seq_7285	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	NA	100	100	100	100	94	92	4
Seq_7286	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA	100	98	98	95	6	6	6
Seq_7287	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA	100	95	94	88	59	29	29
Seq_7288	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella_massiliensis(RS_GCF_900104675_1)	100	99	99	98	98	55	55
Seq_7289	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	NA	NA	NA	100	98	86	86	47	40	40
Seq_7290	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	NA	100	98	98	95	55	55	49
Seq_7291	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	100	94	94	90	44	44	33
Seq_7292	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	CAG-495_sp900551585(GB_GCA_900551585_1)	100	99	99	93	93	93	72
Seq_7293	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	UBA737_sp900547445(GB_GCA_900547445_1)	100	99	99	97	86	64	64
Seq_7294	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum_neopropionicum(RS_GCF_001571775_1)	100	98	98	93	79	79	79
Seq_7295	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_sp000425945(RS_GCF_000425945_1)	100	100	100	100	100	87	67
Seq_7296	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Tsukamurella	Tsukamurella_paurometabola(RS_GCF_000092225_1)	100	100	100	100	100	100	82
Seq_7297	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermatophilaceae	Dermacoccus	Dermacoccus_nishinomiyaensis(RS_GCF_900447535_1)	100	100	100	100	100	95	95
Seq_7298	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Demequinaceae	Demequina	NA	100	100	100	100	94	94	13
Seq_7299	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter	Anaerosporobacter_mobilis(RS_GCF_900142955_1)	100	100	100	100	100	58	58
Seq_7300	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA	100	100	100	98	98	38	38
Seq_7301	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	100	100	100	100	100	47	46
Seq_7302	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	84	79	63	63	44	12
Seq_7303	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia_gabavorous(RS_GCF_003425665_1)	100	100	100	100	100	72	53
Seq_7304	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	59	56	28	12	12	12
Seq_7305	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	99	99	98	96	37	37
Seq_7306	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_sp002998355(RS_GCF_002998355_1)	100	86	86	86	64	64	63
Seq_7307	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	NA	NA	100	100	100	97	51	36	36
Seq_7308	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	Ilumatobacter_coccineus_A(GB_GCA_002748455_1)	100	100	100	100	100	69	52
